ResponseID,Mode,gender,age,Stimulus,RecommendationFollowed
R_cGVEs7GbJ6KKxTH,PermanentVisual,2,34,hotel,0
R_cGVEs7GbJ6KKxTH,PermanentVisual,2,34,shampoo,0
R_cGVEs7GbJ6KKxTH,PermanentVisual,2,34,toaster,1
R_cJ7uYu1HOFwbEKB,PermanentVisual,2,29,brownies,1
R_cJ7uYu1HOFwbEKB,PermanentVisual,2,29,hotel,0
R_cJ7uYu1HOFwbEKB,PermanentVisual,2,29,shampoo,0
R_cJ7uYu1HOFwbEKB,PermanentVisual,2,29,toaster,1
R_Ck0V0rnrfEqzZE5,Auditory,1,22,brownies,1
R_Ck0V0rnrfEqzZE5,Auditory,1,22,hotel,1
R_Ck0V0rnrfEqzZE5,Auditory,1,22,shampoo,0
R_Ck0V0rnrfEqzZE5,Auditory,1,22,toaster,1
R_Clj3w3n7cGWXxg5,PermanentVisual,2,33,brownies,0
R_Clj3w3n7cGWXxg5,PermanentVisual,2,33,hotel,0
R_Clj3w3n7cGWXxg5,PermanentVisual,2,33,shampoo,0
R_Clj3w3n7cGWXxg5,PermanentVisual,2,33,toaster,0
R_cMDSslHAEhDWeUF,DisappearingVisual,1,20,brownies,0
R_cMDSslHAEhDWeUF,DisappearingVisual,1,20,hotel,0
R_cMDSslHAEhDWeUF,DisappearingVisual,1,20,shampoo,0
R_cMDSslHAEhDWeUF,DisappearingVisual,1,20,toaster,0
R_cOasAMsWsSLyVa1,Auditory,2,48,brownies,1
R_cOasAMsWsSLyVa1,Auditory,2,48,hotel,1
R_cOasAMsWsSLyVa1,Auditory,2,48,shampoo,1
R_cOasAMsWsSLyVa1,Auditory,2,48,toaster,1
R_ctLUcMXd2ZFFQZP,PermanentVisual,1,21,brownies,0
R_ctLUcMXd2ZFFQZP,PermanentVisual,1,21,hotel,0
R_ctLUcMXd2ZFFQZP,PermanentVisual,1,21,shampoo,0
R_ctLUcMXd2ZFFQZP,PermanentVisual,1,21,toaster,0
R_cU61KBDjk942GC5,Auditory,1,67,brownies,0
R_cU61KBDjk942GC5,Auditory,1,67,hotel,0
R_cU61KBDjk942GC5,Auditory,1,67,shampoo,1
R_cU61KBDjk942GC5,Auditory,1,67,toaster,0
R_cUgo3wbGNYJyE9z,PermanentVisual,2,40,brownies,1
R_cUgo3wbGNYJyE9z,PermanentVisual,2,40,hotel,0
R_cUgo3wbGNYJyE9z,PermanentVisual,2,40,shampoo,0
R_cUgo3wbGNYJyE9z,PermanentVisual,2,40,toaster,0
R_cuJYqVYqonQdQrv,PermanentVisual,2,44,brownies,1
R_cuJYqVYqonQdQrv,PermanentVisual,2,44,hotel,0
R_cuJYqVYqonQdQrv,PermanentVisual,2,44,shampoo,1
R_cuJYqVYqonQdQrv,PermanentVisual,2,44,toaster,0
R_cUv17xvjqb2RgJP,PermanentVisual,1,29,brownies,1
R_cUv17xvjqb2RgJP,PermanentVisual,1,29,hotel,0
R_cUv17xvjqb2RgJP,PermanentVisual,1,29,shampoo,1
R_cUv17xvjqb2RgJP,PermanentVisual,1,29,toaster,1
R_cUv9Dg6RNCeaym5,DisappearingVisual,1,51,brownies,0
R_cUv9Dg6RNCeaym5,DisappearingVisual,1,51,hotel,0
R_cUv9Dg6RNCeaym5,DisappearingVisual,1,51,shampoo,0
R_cUv9Dg6RNCeaym5,DisappearingVisual,1,51,toaster,1
R_cUzo8x0k6wqVOq5,PermanentVisual,2,33,brownies,1
R_cUzo8x0k6wqVOq5,PermanentVisual,2,33,hotel,1
R_cUzo8x0k6wqVOq5,PermanentVisual,2,33,shampoo,1
R_cUzo8x0k6wqVOq5,PermanentVisual,2,33,toaster,1
R_cx7I1RITkbqS7OF,DisappearingVisual,1,33,brownies,0
R_cx7I1RITkbqS7OF,DisappearingVisual,1,33,hotel,0
R_cx7I1RITkbqS7OF,DisappearingVisual,1,33,shampoo,0
R_cx7I1RITkbqS7OF,DisappearingVisual,1,33,toaster,1
R_d0ANxQA9OxSbVnj,Auditory,1,45,brownies,1
R_d0ANxQA9OxSbVnj,Auditory,1,45,hotel,1
R_d0ANxQA9OxSbVnj,Auditory,1,45,shampoo,1
R_d0ANxQA9OxSbVnj,Auditory,1,45,toaster,1
R_D1Qlqq63faFBxXX,DisappearingVisual,2,37,brownies,1
R_D1Qlqq63faFBxXX,DisappearingVisual,2,37,hotel,1
R_D1Qlqq63faFBxXX,DisappearingVisual,2,37,shampoo,1
R_D1Qlqq63faFBxXX,DisappearingVisual,2,37,toaster,1
R_D66bZSTJcwEmA6t,DisappearingVisual,1,20,brownies,1
R_D66bZSTJcwEmA6t,DisappearingVisual,1,20,hotel,0
R_D66bZSTJcwEmA6t,DisappearingVisual,1,20,shampoo,0
R_D66bZSTJcwEmA6t,DisappearingVisual,1,20,toaster,1
R_d6xLMacUOLL9TKF,DisappearingVisual,1,31,brownies,1
R_d6xLMacUOLL9TKF,DisappearingVisual,1,31,hotel,1
R_d6xLMacUOLL9TKF,DisappearingVisual,1,31,shampoo,1
R_d6xLMacUOLL9TKF,DisappearingVisual,1,31,toaster,1
R_da6SzS2KxBTvG2R,Auditory,1,34,brownies,0
R_da6SzS2KxBTvG2R,Auditory,1,34,hotel,1
R_da6SzS2KxBTvG2R,Auditory,1,34,shampoo,1
R_da6SzS2KxBTvG2R,Auditory,1,34,toaster,1
R_daOGK5jDcVFjtUl,PermanentVisual,2,25,brownies,1
R_daOGK5jDcVFjtUl,PermanentVisual,2,25,hotel,0
R_daOGK5jDcVFjtUl,PermanentVisual,2,25,shampoo,0
R_daOGK5jDcVFjtUl,PermanentVisual,2,25,toaster,1
R_db3lW3FftleyNvX,Auditory,2,33,brownies,0
R_db3lW3FftleyNvX,Auditory,2,33,hotel,1
R_db3lW3FftleyNvX,Auditory,2,33,shampoo,0
R_db3lW3FftleyNvX,Auditory,2,33,toaster,0
R_DbLJ5ztpHev0x21,DisappearingVisual,2,30,brownies,0
R_DbLJ5ztpHev0x21,DisappearingVisual,2,30,hotel,1
R_DbLJ5ztpHev0x21,DisappearingVisual,2,30,shampoo,0
R_DbLJ5ztpHev0x21,DisappearingVisual,2,30,toaster,0
R_DCb5LAGS02n0EQ9,DisappearingVisual,1,41,brownies,1
R_DCb5LAGS02n0EQ9,DisappearingVisual,1,41,hotel,1
R_DCb5LAGS02n0EQ9,DisappearingVisual,1,41,shampoo,1
R_DCb5LAGS02n0EQ9,DisappearingVisual,1,41,toaster,1
R_DcnUNEkUAstoMWl,PermanentVisual,2,30,brownies,1
R_DcnUNEkUAstoMWl,PermanentVisual,2,30,hotel,1
R_DcnUNEkUAstoMWl,PermanentVisual,2,30,shampoo,1
R_DcnUNEkUAstoMWl,PermanentVisual,2,30,toaster,1
R_DCZB7AX4SJo4VKF,DisappearingVisual,2,36,brownies,1
R_DCZB7AX4SJo4VKF,DisappearingVisual,2,36,hotel,1
R_DCZB7AX4SJo4VKF,DisappearingVisual,2,36,shampoo,1
R_DCZB7AX4SJo4VKF,DisappearingVisual,2,36,toaster,1
R_DdhwqqQCumeqBoZ,DisappearingVisual,2,49,brownies,1
R_DdhwqqQCumeqBoZ,DisappearingVisual,2,49,hotel,0
R_DdhwqqQCumeqBoZ,DisappearingVisual,2,49,shampoo,0
R_DdhwqqQCumeqBoZ,DisappearingVisual,2,49,toaster,0
R_ddma96MJLME03HX,Auditory,1,62,brownies,1
R_ddma96MJLME03HX,Auditory,1,62,hotel,1
R_ddma96MJLME03HX,Auditory,1,62,shampoo,0
R_ddma96MJLME03HX,Auditory,1,62,toaster,0
R_DfcbX7JWCk1yiBP,Auditory,2,38,brownies,0
R_DfcbX7JWCk1yiBP,Auditory,2,38,hotel,1
R_DfcbX7JWCk1yiBP,Auditory,2,38,shampoo,0
R_DfcbX7JWCk1yiBP,Auditory,2,38,toaster,0
R_DFTh5psLHV56lod,Auditory,2,29,brownies,1
R_DFTh5psLHV56lod,Auditory,2,29,hotel,1
R_DFTh5psLHV56lod,Auditory,2,29,shampoo,0
R_DFTh5psLHV56lod,Auditory,2,29,toaster,0
R_DGjmFRz5bJVPrTr,Auditory,2,19,brownies,1
R_DGjmFRz5bJVPrTr,Auditory,2,19,hotel,1
R_DGjmFRz5bJVPrTr,Auditory,2,19,shampoo,1
R_DGjmFRz5bJVPrTr,Auditory,2,19,toaster,1
R_dgvawF8J6meD1v3,DisappearingVisual,2,31,brownies,1
R_dgvawF8J6meD1v3,DisappearingVisual,2,31,hotel,0
R_dgvawF8J6meD1v3,DisappearingVisual,2,31,shampoo,0
R_dgvawF8J6meD1v3,DisappearingVisual,2,31,toaster,1
R_DGZBeDUDxyL1dV7,DisappearingVisual,1,30,brownies,0
R_DGZBeDUDxyL1dV7,DisappearingVisual,1,30,hotel,1
R_DGZBeDUDxyL1dV7,DisappearingVisual,1,30,shampoo,0
R_DGZBeDUDxyL1dV7,DisappearingVisual,1,30,toaster,0
R_DIBv7z5x1zDKnId,DisappearingVisual,2,57,brownies,0
R_DIBv7z5x1zDKnId,DisappearingVisual,2,57,hotel,1
R_DIBv7z5x1zDKnId,DisappearingVisual,2,57,shampoo,1
R_DIBv7z5x1zDKnId,DisappearingVisual,2,57,toaster,1
R_DjdILjsTXGRZMyd,DisappearingVisual,2,54,brownies,1
R_DjdILjsTXGRZMyd,DisappearingVisual,2,54,hotel,0
R_DjdILjsTXGRZMyd,DisappearingVisual,2,54,shampoo,0
R_DjdILjsTXGRZMyd,DisappearingVisual,2,54,toaster,0
R_DknJXw3yeT7hq6d,Auditory,1,30,brownies,1
R_DknJXw3yeT7hq6d,Auditory,1,30,hotel,1
R_DknJXw3yeT7hq6d,Auditory,1,30,shampoo,1
R_DknJXw3yeT7hq6d,Auditory,1,30,toaster,0
R_Dl9K7I1bh23PnRD,Auditory,2,38,brownies,1
R_Dl9K7I1bh23PnRD,Auditory,2,38,hotel,0
R_Dl9K7I1bh23PnRD,Auditory,2,38,shampoo,1
R_Dl9K7I1bh23PnRD,Auditory,2,38,toaster,0
R_DnLp5YqAe40PGi5,Auditory,1,31,brownies,0
R_DnLp5YqAe40PGi5,Auditory,1,31,hotel,0
R_DnLp5YqAe40PGi5,Auditory,1,31,shampoo,1
R_DnLp5YqAe40PGi5,Auditory,1,31,toaster,0
R_DNurjxFEguGOboB,PermanentVisual,2,42,brownies,1
R_DNurjxFEguGOboB,PermanentVisual,2,42,hotel,0
R_DNurjxFEguGOboB,PermanentVisual,2,42,shampoo,0
R_DNurjxFEguGOboB,PermanentVisual,2,42,toaster,0
R_Do411LuSuzjvm7f,PermanentVisual,1,38,brownies,1
R_Do411LuSuzjvm7f,PermanentVisual,1,38,hotel,1
R_Do411LuSuzjvm7f,PermanentVisual,1,38,shampoo,0
R_Do411LuSuzjvm7f,PermanentVisual,1,38,toaster,0
R_DOIvD6vwzrSVogV,DisappearingVisual,1,38,brownies,1
R_DOIvD6vwzrSVogV,DisappearingVisual,1,38,hotel,1
R_DOIvD6vwzrSVogV,DisappearingVisual,1,38,shampoo,1
R_DOIvD6vwzrSVogV,DisappearingVisual,1,38,toaster,1
R_DPkuQjl20E1fv9L,PermanentVisual,1,47,brownies,1
R_DPkuQjl20E1fv9L,PermanentVisual,1,47,hotel,1
R_DPkuQjl20E1fv9L,PermanentVisual,1,47,shampoo,1
R_DPkuQjl20E1fv9L,PermanentVisual,1,47,toaster,1
R_dppdSqnNeSpYc9z,Auditory,1,46,brownies,1
R_dppdSqnNeSpYc9z,Auditory,1,46,hotel,1
R_dppdSqnNeSpYc9z,Auditory,1,46,shampoo,1
R_dppdSqnNeSpYc9z,Auditory,1,46,toaster,1
R_DqkT1T0awZFaORP,Auditory,3,32,brownies,1
R_DqkT1T0awZFaORP,Auditory,3,32,hotel,0
R_DqkT1T0awZFaORP,Auditory,3,32,shampoo,1
R_DqkT1T0awZFaORP,Auditory,3,32,toaster,0
R_DTuLsQ5huVBvo7D,Auditory,2,41,brownies,1
R_DTuLsQ5huVBvo7D,Auditory,2,41,hotel,0
R_DTuLsQ5huVBvo7D,Auditory,2,41,shampoo,0
R_DTuLsQ5huVBvo7D,Auditory,2,41,toaster,1
R_DTyqIEi7OPVUVtn,Auditory,2,42,brownies,1
R_DTyqIEi7OPVUVtn,Auditory,2,42,hotel,1
R_DTyqIEi7OPVUVtn,Auditory,2,42,shampoo,0
R_DTyqIEi7OPVUVtn,Auditory,2,42,toaster,0
R_DUfuglOJimxGHEl,DisappearingVisual,2,21,brownies,1
R_DUfuglOJimxGHEl,DisappearingVisual,2,21,hotel,1
R_DUfuglOJimxGHEl,DisappearingVisual,2,21,shampoo,1
R_DUfuglOJimxGHEl,DisappearingVisual,2,21,toaster,1
R_DvmrTRIYl1TFZtL,Auditory,1,32,brownies,0
R_DvmrTRIYl1TFZtL,Auditory,1,32,hotel,1
R_DvmrTRIYl1TFZtL,Auditory,1,32,shampoo,0
R_DvmrTRIYl1TFZtL,Auditory,1,32,toaster,0
R_DwbiZzB7DWrYphv,Auditory,2,57,brownies,0
R_DwbiZzB7DWrYphv,Auditory,2,57,hotel,0
R_DwbiZzB7DWrYphv,Auditory,2,57,shampoo,1
R_DwbiZzB7DWrYphv,Auditory,2,57,toaster,1
R_e3AhXmqkm4LQdNf,PermanentVisual,1,34,brownies,0
R_e3AhXmqkm4LQdNf,PermanentVisual,1,34,hotel,0
R_e3AhXmqkm4LQdNf,PermanentVisual,1,34,shampoo,0
R_e3AhXmqkm4LQdNf,PermanentVisual,1,34,toaster,0
R_e9BIjjP81PFq9vH,PermanentVisual,1,27,brownies,0
R_e9BIjjP81PFq9vH,PermanentVisual,1,27,hotel,0
R_e9BIjjP81PFq9vH,PermanentVisual,1,27,shampoo,0
R_e9BIjjP81PFq9vH,PermanentVisual,1,27,toaster,0
R_eb1heI0VB7q45B7,DisappearingVisual,2,56,brownies,1
R_eb1heI0VB7q45B7,DisappearingVisual,2,56,hotel,0
R_eb1heI0VB7q45B7,DisappearingVisual,2,56,shampoo,0
R_eb1heI0VB7q45B7,DisappearingVisual,2,56,toaster,1
R_eb5Ocj0pcUYQiLD,PermanentVisual,2,24,brownies,0
R_eb5Ocj0pcUYQiLD,PermanentVisual,2,24,hotel,0
R_eb5Ocj0pcUYQiLD,PermanentVisual,2,24,shampoo,0
R_eb5Ocj0pcUYQiLD,PermanentVisual,2,24,toaster,0
R_ebwmTaGtZOfRTQR,PermanentVisual,2,40,brownies,1
R_ebwmTaGtZOfRTQR,PermanentVisual,2,40,hotel,1
R_ebwmTaGtZOfRTQR,PermanentVisual,2,40,shampoo,1
R_ebwmTaGtZOfRTQR,PermanentVisual,2,40,toaster,1
R_ebyQ17vGuCQDtOp,DisappearingVisual,2,42,brownies,1
R_ebyQ17vGuCQDtOp,DisappearingVisual,2,42,hotel,1
R_ebyQ17vGuCQDtOp,DisappearingVisual,2,42,shampoo,0
R_ebyQ17vGuCQDtOp,DisappearingVisual,2,42,toaster,0
R_eD8DH2sG3DSTKBX,DisappearingVisual,2,30,brownies,1
R_eD8DH2sG3DSTKBX,DisappearingVisual,2,30,hotel,1
R_eD8DH2sG3DSTKBX,DisappearingVisual,2,30,shampoo,1
R_eD8DH2sG3DSTKBX,DisappearingVisual,2,30,toaster,1
R_eeOZHmNnjKlAQNj,Auditory,2,34,brownies,1
R_eeOZHmNnjKlAQNj,Auditory,2,34,hotel,1
R_eeOZHmNnjKlAQNj,Auditory,2,34,shampoo,1
R_eeOZHmNnjKlAQNj,Auditory,2,34,toaster,1
R_eerR13N5avYhIuB,PermanentVisual,1,33,brownies,0
R_eerR13N5avYhIuB,PermanentVisual,1,33,hotel,0
R_eerR13N5avYhIuB,PermanentVisual,1,33,shampoo,0
R_eerR13N5avYhIuB,PermanentVisual,1,33,toaster,1
R_ef9QNWggngaRSRb,DisappearingVisual,2,22,brownies,0
R_ef9QNWggngaRSRb,DisappearingVisual,2,22,hotel,1
R_ef9QNWggngaRSRb,DisappearingVisual,2,22,shampoo,1
R_ef9QNWggngaRSRb,DisappearingVisual,2,22,toaster,0
R_eFfVMAihlqoGout,PermanentVisual,2,30,brownies,0
R_eFfVMAihlqoGout,PermanentVisual,2,30,hotel,0
R_eFfVMAihlqoGout,PermanentVisual,2,30,shampoo,0
R_eFfVMAihlqoGout,PermanentVisual,2,30,toaster,0
R_eg1FAHCGF89UpZT,DisappearingVisual,2,46,brownies,0
R_eg1FAHCGF89UpZT,DisappearingVisual,2,46,hotel,1
R_eg1FAHCGF89UpZT,DisappearingVisual,2,46,shampoo,0
R_eg1FAHCGF89UpZT,DisappearingVisual,2,46,toaster,1
R_eLO24iWR6ox85Hz,PermanentVisual,2,45,brownies,0
R_eLO24iWR6ox85Hz,PermanentVisual,2,45,hotel,1
R_eLO24iWR6ox85Hz,PermanentVisual,2,45,shampoo,1
R_eLO24iWR6ox85Hz,PermanentVisual,2,45,toaster,0
R_emOXkwXx58Lj8dj,Auditory,2,33,brownies,1
R_emOXkwXx58Lj8dj,Auditory,2,33,hotel,1
R_emOXkwXx58Lj8dj,Auditory,2,33,shampoo,1
R_emOXkwXx58Lj8dj,Auditory,2,33,toaster,1
R_en6HJ1tbKNHGFvb,DisappearingVisual,1,24,brownies,0
R_en6HJ1tbKNHGFvb,DisappearingVisual,1,24,hotel,0
R_en6HJ1tbKNHGFvb,DisappearingVisual,1,24,shampoo,0
R_en6HJ1tbKNHGFvb,DisappearingVisual,1,24,toaster,1
R_enxeWMVZEXGfzeV,Auditory,1,33,brownies,1
R_enxeWMVZEXGfzeV,Auditory,1,33,hotel,1
R_enxeWMVZEXGfzeV,Auditory,1,33,shampoo,1
R_enxeWMVZEXGfzeV,Auditory,1,33,toaster,1
R_etwDyphl13ZyCnD,DisappearingVisual,1,37,brownies,0
R_etwDyphl13ZyCnD,DisappearingVisual,1,37,hotel,0
R_etwDyphl13ZyCnD,DisappearingVisual,1,37,shampoo,0
R_etwDyphl13ZyCnD,DisappearingVisual,1,37,toaster,1
R_eu4M8BmT9ybvH2h,PermanentVisual,2,30,brownies,0
R_eu4M8BmT9ybvH2h,PermanentVisual,2,30,hotel,1
R_eu4M8BmT9ybvH2h,PermanentVisual,2,30,shampoo,0
R_eu4M8BmT9ybvH2h,PermanentVisual,2,30,toaster,0
R_eW3sfvK4oHoC95D,PermanentVisual,2,21,brownies,0
R_eW3sfvK4oHoC95D,PermanentVisual,2,21,hotel,0
R_eW3sfvK4oHoC95D,PermanentVisual,2,21,shampoo,0
R_eW3sfvK4oHoC95D,PermanentVisual,2,21,toaster,0
R_eXONEAWj0SCwj4d,Auditory,1,48,brownies,0
R_eXONEAWj0SCwj4d,Auditory,1,48,hotel,1
R_eXONEAWj0SCwj4d,Auditory,1,48,shampoo,0
R_eXONEAWj0SCwj4d,Auditory,1,48,toaster,0
R_exp3qgiVh7HCUxP,Auditory,1,23,brownies,1
R_exp3qgiVh7HCUxP,Auditory,1,23,hotel,0
R_exp3qgiVh7HCUxP,Auditory,1,23,shampoo,1
R_exp3qgiVh7HCUxP,Auditory,1,23,toaster,1
R_ey5iljfH1uuxzgJ,DisappearingVisual,2,57,brownies,1
R_ey5iljfH1uuxzgJ,DisappearingVisual,2,57,hotel,1
R_ey5iljfH1uuxzgJ,DisappearingVisual,2,57,shampoo,0
R_ey5iljfH1uuxzgJ,DisappearingVisual,2,57,toaster,0
R_NXbqdLbIg4HAQ2l,PermanentVisual,1,51,brownies,1
R_NXbqdLbIg4HAQ2l,PermanentVisual,1,51,hotel,0
R_NXbqdLbIg4HAQ2l,PermanentVisual,1,51,shampoo,0
R_NXbqdLbIg4HAQ2l,PermanentVisual,1,51,toaster,0
R_O1JK5nKnT9u7oCl,Auditory,2,35,brownies,1
R_O1JK5nKnT9u7oCl,Auditory,2,35,hotel,1
R_O1JK5nKnT9u7oCl,Auditory,2,35,shampoo,1
R_O1JK5nKnT9u7oCl,Auditory,2,35,toaster,0
R_O3gqw8zAGq95MBj,Auditory,1,35,brownies,1
R_O3gqw8zAGq95MBj,Auditory,1,35,hotel,1
R_O3gqw8zAGq95MBj,Auditory,1,35,shampoo,1
R_O3gqw8zAGq95MBj,Auditory,1,35,toaster,1
R_O7DR87jvng2eFZn,PermanentVisual,2,32,brownies,0
R_O7DR87jvng2eFZn,PermanentVisual,2,32,hotel,0
R_O7DR87jvng2eFZn,PermanentVisual,2,32,shampoo,0
R_O7DR87jvng2eFZn,PermanentVisual,2,32,toaster,0
R_O9hwshzjNedZKs9,Auditory,1,36,brownies,1
R_O9hwshzjNedZKs9,Auditory,1,36,hotel,1
R_O9hwshzjNedZKs9,Auditory,1,36,shampoo,0
R_O9hwshzjNedZKs9,Auditory,1,36,toaster,1
R_OePsNrjZ8bR1ByV,DisappearingVisual,1,41,brownies,0
R_OePsNrjZ8bR1ByV,DisappearingVisual,1,41,hotel,1
R_OePsNrjZ8bR1ByV,DisappearingVisual,1,41,shampoo,0
R_OePsNrjZ8bR1ByV,DisappearingVisual,1,41,toaster,1
R_OfcXRSmEUS1dIR3,PermanentVisual,1,74,brownies,0
R_OfcXRSmEUS1dIR3,PermanentVisual,1,74,hotel,0
R_OfcXRSmEUS1dIR3,PermanentVisual,1,74,shampoo,0
R_OfcXRSmEUS1dIR3,PermanentVisual,1,74,toaster,1
R_OflKjoDpPMAsFtD,DisappearingVisual,1,30,brownies,0
R_OflKjoDpPMAsFtD,DisappearingVisual,1,30,hotel,0
R_OflKjoDpPMAsFtD,DisappearingVisual,1,30,shampoo,0
R_OflKjoDpPMAsFtD,DisappearingVisual,1,30,toaster,0
R_OfZokJSNIqfpdwl,DisappearingVisual,1,60,brownies,1
R_OfZokJSNIqfpdwl,DisappearingVisual,1,60,hotel,1
R_OfZokJSNIqfpdwl,DisappearingVisual,1,60,shampoo,1
R_OfZokJSNIqfpdwl,DisappearingVisual,1,60,toaster,1
R_OJf8KnSBHYStG2l,Auditory,2,32,brownies,1
R_OJf8KnSBHYStG2l,Auditory,2,32,hotel,1
R_OJf8KnSBHYStG2l,Auditory,2,32,shampoo,0
R_OJf8KnSBHYStG2l,Auditory,2,32,toaster,0
R_OKfWBbCGhBOOq3v,PermanentVisual,2,33,brownies,0
R_OKfWBbCGhBOOq3v,PermanentVisual,2,33,hotel,1
R_OKfWBbCGhBOOq3v,PermanentVisual,2,33,shampoo,0
R_OKfWBbCGhBOOq3v,PermanentVisual,2,33,toaster,1
R_OlNWabnWkhGDZhn,Auditory,2,43,brownies,0
R_OlNWabnWkhGDZhn,Auditory,2,43,hotel,0
R_OlNWabnWkhGDZhn,Auditory,2,43,shampoo,1
R_OlNWabnWkhGDZhn,Auditory,2,43,toaster,0
R_OPaNACucutzuXPb,PermanentVisual,2,31,brownies,0
R_OPaNACucutzuXPb,PermanentVisual,2,31,hotel,0
R_OPaNACucutzuXPb,PermanentVisual,2,31,shampoo,0
R_OPaNACucutzuXPb,PermanentVisual,2,31,toaster,0
R_OPPEMU0MbFOb3sR,Auditory,1,27,brownies,0
R_OPPEMU0MbFOb3sR,Auditory,1,27,hotel,1
R_OPPEMU0MbFOb3sR,Auditory,1,27,shampoo,0
R_OPPEMU0MbFOb3sR,Auditory,1,27,toaster,1
R_OPX52rAo8zaSNl7,DisappearingVisual,2,51,brownies,1
R_OPX52rAo8zaSNl7,DisappearingVisual,2,51,hotel,1
R_OPX52rAo8zaSNl7,DisappearingVisual,2,51,shampoo,0
R_OPX52rAo8zaSNl7,DisappearingVisual,2,51,toaster,1
R_OQhpByta3UVZ2Bb,PermanentVisual,2,47,brownies,0
R_OQhpByta3UVZ2Bb,PermanentVisual,2,47,hotel,0
R_OQhpByta3UVZ2Bb,PermanentVisual,2,47,shampoo,0
R_OQhpByta3UVZ2Bb,PermanentVisual,2,47,toaster,0
R_OrOMLKQTHtooWWt,PermanentVisual,1,21,brownies,1
R_OrOMLKQTHtooWWt,PermanentVisual,1,21,hotel,0
R_OrOMLKQTHtooWWt,PermanentVisual,1,21,shampoo,0
R_OrOMLKQTHtooWWt,PermanentVisual,1,21,toaster,0
R_OvX7QNkzQvtWJFL,PermanentVisual,1,26,brownies,0
R_OvX7QNkzQvtWJFL,PermanentVisual,1,26,hotel,0
R_OvX7QNkzQvtWJFL,PermanentVisual,1,26,shampoo,1
R_OvX7QNkzQvtWJFL,PermanentVisual,1,26,toaster,0
R_OwhsBpdj9bgYHpT,PermanentVisual,1,36,brownies,1
R_OwhsBpdj9bgYHpT,PermanentVisual,1,36,hotel,0
R_OwhsBpdj9bgYHpT,PermanentVisual,1,36,shampoo,0
R_OwhsBpdj9bgYHpT,PermanentVisual,1,36,toaster,1
R_oXfHV2zwtLupR4J,PermanentVisual,2,22,brownies,1
R_oXfHV2zwtLupR4J,PermanentVisual,2,22,hotel,1
R_oXfHV2zwtLupR4J,PermanentVisual,2,22,shampoo,0
R_oXfHV2zwtLupR4J,PermanentVisual,2,22,toaster,0
R_oXJ99on8yoeXJC1,DisappearingVisual,1,25,brownies,1
R_oXJ99on8yoeXJC1,DisappearingVisual,1,25,hotel,1
R_oXJ99on8yoeXJC1,DisappearingVisual,1,25,shampoo,1
R_oXJ99on8yoeXJC1,DisappearingVisual,1,25,toaster,1
R_oZSOSH5P4LtZxXr,Auditory,1,26,brownies,0
R_oZSOSH5P4LtZxXr,Auditory,1,26,hotel,0
R_oZSOSH5P4LtZxXr,Auditory,1,26,shampoo,0
R_oZSOSH5P4LtZxXr,Auditory,1,26,toaster,1
R_PAmLdWjfzJBRO1z,Auditory,2,58,brownies,1
R_PAmLdWjfzJBRO1z,Auditory,2,58,hotel,1
R_PAmLdWjfzJBRO1z,Auditory,2,58,shampoo,1
R_PAmLdWjfzJBRO1z,Auditory,2,58,toaster,0
R_paVcAQsdATLlfKF,PermanentVisual,2,68,brownies,0
R_paVcAQsdATLlfKF,PermanentVisual,2,68,hotel,0
R_paVcAQsdATLlfKF,PermanentVisual,2,68,shampoo,0
R_paVcAQsdATLlfKF,PermanentVisual,2,68,toaster,1
R_PAvlQu7MS9v6pc5,Auditory,1,30,brownies,1
R_PAvlQu7MS9v6pc5,Auditory,1,30,hotel,0
R_PAvlQu7MS9v6pc5,Auditory,1,30,shampoo,0
R_PAvlQu7MS9v6pc5,Auditory,1,30,toaster,0
R_PBUIRkpopCYkFxL,DisappearingVisual,2,29,brownies,1
R_PBUIRkpopCYkFxL,DisappearingVisual,2,29,hotel,1
R_PBUIRkpopCYkFxL,DisappearingVisual,2,29,shampoo,0
R_PBUIRkpopCYkFxL,DisappearingVisual,2,29,toaster,0
R_pcRzuh6JQmE4XTj,DisappearingVisual,2,41,brownies,1
R_pcRzuh6JQmE4XTj,DisappearingVisual,2,41,hotel,1
R_pcRzuh6JQmE4XTj,DisappearingVisual,2,41,shampoo,1
R_pcRzuh6JQmE4XTj,DisappearingVisual,2,41,toaster,1
R_pcUgy1nhSqqSq9H,DisappearingVisual,2,26,brownies,1
R_pcUgy1nhSqqSq9H,DisappearingVisual,2,26,hotel,1
R_pcUgy1nhSqqSq9H,DisappearingVisual,2,26,shampoo,1
R_pcUgy1nhSqqSq9H,DisappearingVisual,2,26,toaster,1
R_pEjsyb8WjhRhGCJ,PermanentVisual,2,36,brownies,1
R_pEjsyb8WjhRhGCJ,PermanentVisual,2,36,hotel,1
R_pEjsyb8WjhRhGCJ,PermanentVisual,2,36,shampoo,0
R_pEjsyb8WjhRhGCJ,PermanentVisual,2,36,toaster,1
R_PFi9gmC3YA6zdJf,Auditory,2,24,brownies,0
R_PFi9gmC3YA6zdJf,Auditory,2,24,hotel,0
R_PFi9gmC3YA6zdJf,Auditory,2,24,shampoo,0
R_PFi9gmC3YA6zdJf,Auditory,2,24,toaster,1
R_pfUHzx4CaehN0K5,Auditory,1,40,brownies,0
R_pfUHzx4CaehN0K5,Auditory,1,40,hotel,1
